Unnamed: 0,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,Kategori
238,Fri Dec 15 04:03:57 +0000 2023,1.7355109821125266e+18,@blakcrws @ciroooo17 @abu_mahdzuroh Lah dia juga dulu dukung Prabowo yg lebih liberal dari Anies 🤣  HRS itu lebih ke anti jokowi-pdip sejak kasus ahok 😂,0.0,0,0.0,0.0,in,1587433143724044289,1.73527044957848e+18,milktearoll,https://twitter.com/milktearoll/status/1735510982112526577,Capres
239,Fri Dec 15 04:03:53 +0000 2023,1.735510969122534e+18,"@BANGSAygSUJUD @99propaganda @ajengcute16__ @alextham878 @Lembayung071 @ignasbowo @Minietweets_ @mpoklela7 @bengkeldodo @P4P4B0W0_2024 Untuk negara jangan coba2, pilih yg pasti2 saja #Prabowo 😍😍✌✌",0.0,1,0.0,1.0,in,198417114,1.7355098905530452e+18,Kaum__Jelata,https://twitter.com/Kaum__Jelata/status/1735510969122533776,Capres
240,Fri Dec 15 04:03:53 +0000 2023,1.7355109674995428e+18,AHY instruksikan ke seluruh kader Demokrat: Menangkan Prabowo di pilpres 2024. joy  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/V4VL4uCiCE,0.0,0,0.0,0.0,in,560467737,1.7355109674995428e+18,APhontiP,https://twitter.com/APhontiP/status/1735510967499542730,Capres
241,Fri Dec 15 04:03:53 +0000 2023,1.7355109666690662e+18,"Prabowo Sindir Anies Baswedan: APBD Paling Besar, Tapi Kok Mas Anies Gagal Memimpin Jakarta!  Gacoan | Anies | gempa | Daesang | Pagii | BATTER UP 100M VIEWS | pilihan terbaik | #SUHOinAAA | #NightHasComeEp8 | #NCTDREAMxSALMASALSABIL https://t.co/md7FP2HoqF",0.0,1,1.0,1.0,in,1661666670648397831,1.7355109666690662e+18,AlirizaOctarina,https://twitter.com/AlirizaOctarina/status/1735510966669066276,Capres
242,Fri Dec 15 04:03:48 +0000 2023,1.7355109456513644e+18,"Dengan inisiatif Prabowo, industri nasional diharapkan mampu memperluas jangkauan ekspor.   #02UntukIndonesiaMaju  17Program PrioritasPraGibs",0.0,0,0.0,0.0,in,1669919150314246144,1.7355109456513644e+18,KevinSaputt,https://twitter.com/KevinSaputt/status/1735510945651364324,Capres
243,Fri Dec 15 04:03:46 +0000 2023,1.7355109389866644e+18,Prabowo Gibran memberikan harapan baru dengan program pemberdayaan ekonomi masyarakat untuk mengurangi kesenjangan sosial.   #02UntukIndonesiaMaju  17Program PrioritasPraGibs,0.0,0,0.0,0.0,in,1675537990901440512,1.7355109389866644e+18,oktadwia3,https://twitter.com/oktadwia3/status/1735510938986664392,Capres
244,Fri Dec 15 04:03:42 +0000 2023,1.7355109222177915e+18,Membangun sistem administrasi yang adaptif: Prabowo dan Gibran berkomitmen untuk meningkatkan kinerja negara.   #02UntukIndonesiaMaju  17Program PrioritasPraGibs https://t.co/dZXltPiu8f,0.0,0,0.0,0.0,in,1675793620887306240,1.7355109222177915e+18,marinsawarna,https://twitter.com/marinsawarna/status/1735510922217791730,Capres
245,Fri Dec 15 04:03:41 +0000 2023,1.7355109181325765e+18,AHY instruksikan kader Demokrat menangkan Prabowo di pilpres 2024. `ij  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/j5hcvNHve0,0.0,0,0.0,0.0,in,560467737,1.7355109181325765e+18,APhontiP,https://twitter.com/APhontiP/status/1735510918132576353,Capres
246,Fri Dec 15 04:03:39 +0000 2023,1.7355109083724472e+18,"@Eko68815124 @Mdy_Asmara1701 @prabowo Prestasi wowo : gebrak meja, joged, melet2 dan tantrum",0.0,0,0.0,0.0,in,1708721784537985024,1.7268729311360492e+18,RXKing1977,https://twitter.com/RXKing1977/status/1735510908372447344,Capres
247,Fri Dec 15 04:03:39 +0000 2023,1.7355109075839757e+18,@Heraloebss @Gerindra @prabowo Hipokrit itu kalah dipilpres malah jadi menteri. Gila jabatan.,0.0,0,0.0,0.0,in,2214157603,1.7351518354918198e+18,OrangAwak17,https://twitter.com/OrangAwak17/status/1735510907583975664,Capres
248,Fri Dec 15 04:03:38 +0000 2023,1.7355109030205563e+18,AHY instruksikan kader Demokrat rapatkan barisan menangkan Prabowo. rel  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/h80jJFQS14,0.0,0,0.0,0.0,in,560467737,1.7355109030205563e+18,APhontiP,https://twitter.com/APhontiP/status/1735510903020556407,Capres
249,Fri Dec 15 04:03:36 +0000 2023,1.7355108978950636e+18,@PartaiSocmed @prabowo UHUKKKKKKK. Dikasih duit berapa? info dong  https://t.co/mrdtwmpksi,0.0,0,0.0,0.0,in,1171438430,1.7351412683078006e+18,kumis_miow,https://twitter.com/kumis_miow/status/1735510897895063669,Capres
250,Fri Dec 15 04:03:35 +0000 2023,1.735510893432308e+18,"Gaya kampanye joget gemoy"" dari capres nomor urut 2 Prabowo Subianto ramai disebut-sebut mirip dengan Bongbong Marcos. Siapa dia? https://t.co/7PpyEjAX8n""",0.0,1,0.0,0.0,in,23343960,1.735510893432308e+18,kompascom,https://twitter.com/kompascom/status/1735510893432308024,Capres
251,Fri Dec 15 04:03:35 +0000 2023,1.7355108928870482e+18,AHY ajak seluruh kader partai Demokrat menangkan Prabowo di pilpres 2024. upj  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/YGc6HFoWTK,0.0,0,0.0,0.0,in,560467737,1.7355108928870482e+18,APhontiP,https://twitter.com/APhontiP/status/1735510892887048275,Capres
252,Fri Dec 15 04:03:33 +0000 2023,1.73551088516957e+18,Gerindra Bantah soal Anies Bilang Prabowo Bisnisnya Macet Gegara Jadi Oposisi  https://t.co/eCtiuAJFsg,0.0,0,0.0,0.0,in,788744100,1.73551088516957e+18,Riau24Com,https://twitter.com/Riau24Com/status/1735510885169570172,Capres
253,Fri Dec 15 04:03:33 +0000 2023,1.7355108825438702e+18,"Pakai strategi serangan darat dan udara, Demokrat Jakarta kerja keras menangkan Prabowo. `t`  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/G1iKdrEI4t",0.0,0,0.0,0.0,in,560467737,1.7355108825438702e+18,APhontiP,https://twitter.com/APhontiP/status/1735510882543870137,Capres
254,Fri Dec 15 04:03:32 +0000 2023,1.7355108791549832e+18,"@Chaves1305 Mas chaves..mas chaves..  pendukung prabowo bukan barisan yang fanatik mas.. jadi kalau prabowo gabung dengan alasan persatuan bangsa tidak tepat, yang lebih tepat prabowo gabung dan meninggalkan pendukungnya dibelakang..",0.0,0,0.0,0.0,in,1391225975082414082,1.7353139507437125e+18,Vanzant95228825,https://twitter.com/Vanzant95228825/status/1735510879154983048,Capres
255,Fri Dec 15 04:03:24 +0000 2023,1.735510845407556e+18,AHY minta kader panaskan mesin partai menangkan Prabowo pada pilpres 2024. odd  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/u9T4bel9sk,0.0,0,0.0,0.0,in,560467737,1.735510845407556e+18,APhontiP,https://twitter.com/APhontiP/status/1735510845407555997,Capres
256,Fri Dec 15 04:03:22 +0000 2023,1.7355108363478057e+18,"@AnggaPutraF @aniesbaswedan @cakimiNOW Yg didukung ijtima ulama rawan kalah, prabowo 2x kalah mulu",0.0,0,0.0,0.0,in,1082360658,1.7354596478119406e+18,de_nada98,https://twitter.com/de_nada98/status/1735510836347805750,Capres
257,Fri Dec 15 04:03:21 +0000 2023,1.7355108339822715e+18,@mimih6mei @jokowi @Minietweets_ @JordanMihaf @bengkeldodo @alextham878 @abby6mei @abbynfam @digifeeder @Raden_Wijaya008 @rojeoz pak Prabowo emg menjunjung tinggi kedamaian dan ketulusan utk rakyatnya,0.0,0,0.0,0.0,in,1678707818856349696,1.7352110024411428e+18,syakiraaq,https://twitter.com/syakiraaq/status/1735510833982271655,Capres
258,Fri Dec 15 04:03:20 +0000 2023,1.7355108307736212e+18,"Demokrat Sumbar Tegak Lurus Instruksi AHY, Siap Menangkan Prabowo di Pilpres 2024. kyz  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/eRcFJFDOIx",0.0,0,0.0,0.0,in,560467737,1.7355108307736212e+18,APhontiP,https://twitter.com/APhontiP/status/1735510830773621243,Capres
259,Fri Dec 15 04:03:18 +0000 2023,1.7355108214916178e+18,"Nilai Prabowo Miliki Karakteristik Kuat Sebagai Pemimpin, AHY: Beliau Pantang Menyerah. evg  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/bfW8yI9JTW",0.0,0,0.0,0.0,in,560467737,1.7355108214916178e+18,APhontiP,https://twitter.com/APhontiP/status/1735510821491617794,Capres
260,Fri Dec 15 04:03:17 +0000 2023,1.7355108155315656e+18,"Prabowo Sindir Anies Baswedan: APBD Paling Besar, Tapi Kok Mas Anies Gagal Memimpin Jakarta!  Gacoan | Anies | gempa | Daesang | Pagii | BATTER UP 100M VIEWS | pilihan terbaik | #SUHOinAAA | #NightHasComeEp8 | #NCTDREAMxSALMASALSABIL https://t.co/ZHEpLQ7F2a",0.0,1,1.0,1.0,in,1648504180871684101,1.7355108155315656e+18,dsukinah,https://twitter.com/dsukinah/status/1735510815531565456,Capres
261,Fri Dec 15 04:03:17 +0000 2023,1.7355108150617828e+18,"@Hasbil_Lbs Prabowo cukup diam saja, ga perlu debat, ga perlu keliling-keliling kampanye... cukup duduk dan sekali-sekali joget-joget... sudah DIPASTIKAN MENANG... karena ada tuh yang sekarang lagi keliling (jawa tengah) buat bagi-bagi BLT dan BANSOS...",0.0,0,0.0,0.0,in,1696684748654170112,1.735319886782681e+18,24gonggong,https://twitter.com/24gonggong/status/1735510815061782736,Capres
262,Fri Dec 15 04:03:16 +0000 2023,1.7355108134259753e+18,Bung @adearmando61  dan @budimandjatmiko  sangat jenius bikin tebakan ke pendukung Prabowo..👍👍 https://t.co/TsJkh1MfHP,0.0,0,0.0,0.0,in,984748161980817409,1.7355108134259753e+18,Anaksemut4,https://twitter.com/Anaksemut4/status/1735510813425975332,Capres
263,Fri Dec 15 04:03:16 +0000 2023,1.7355108124277478e+18,AHY ngaku tak masalah siapapun cawapres Prabowo: Kita fokus kemenangan. nyg  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/plw6kumFjy,0.0,0,0.0,0.0,in,560467737,1.7355108124277478e+18,APhontiP,https://twitter.com/APhontiP/status/1735510812427747759,Capres
264,Fri Dec 15 04:03:14 +0000 2023,1.735510802323673e+18,"Titip Dua Agenda Kepada Prabowo, AHY: Esensi Perubahan dan Perbaikan yang Kita Perjuangkan. rga  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/CARLvgNLPb",0.0,0,0.0,0.0,in,560467737,1.735510802323673e+18,APhontiP,https://twitter.com/APhontiP/status/1735510802323673242,Capres
265,Fri Dec 15 04:03:13 +0000 2023,1.7355107997441065e+18,"Kemenangan Anies di gub DKI, di klaim penuh oleh prabowo dan gerindra, baik dari dukungan dan modal logistik, menurut @andre_rosiade .   Sungguh kesombongan, dengan menghilangkan jasa2 dari partai2 lain, relawan2 dan rakyat DKI di pilgub DKI. Mereka lebih berjasa",0.0,0,0.0,0.0,in,145959630,1.7355107997441065e+18,seven7_7up,https://twitter.com/seven7_7up/status/1735510799744106523,Capres
266,Fri Dec 15 04:03:12 +0000 2023,1.735510795835056e+18,@CeciliaSuwanda1 @NyaiiBubu @jokowi Padahal @prabowo nyindir @jokowi tuuu...  Yg ditanya Pak Gamjar...yg kelabakan Jokowi...lgsg turun tangandi Jateng https://t.co/xjI75RjvnJ,0.0,0,0.0,1.0,in,287603732,1.7352579336704865e+18,editya77,https://twitter.com/editya77/status/1735510795835056145,Capres
267,Fri Dec 15 04:03:11 +0000 2023,1.735510791355564e+18,AHY minta kader panaskan mesin partai menangkan Prabowo pada pilpres 2024. jla  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/q4vrOP8NkM,0.0,0,0.0,0.0,in,560467737,1.735510791355564e+18,APhontiP,https://twitter.com/APhontiP/status/1735510791355564055,Capres
268,Fri Dec 15 04:03:06 +0000 2023,1.7355107689957745e+18,Pesan Prabowo buat taruna/taruni Akmil: Jangan lupa belajar dari prestasi senior! dekade08,0.0,0,0.0,0.0,in,1668504979659976711,1.7355107689957745e+18,rendyfhrzaa,https://twitter.com/rendyfhrzaa/status/1735510768995774508,Capres
269,Fri Dec 15 04:03:05 +0000 2023,1.7355107672425103e+18,"Komitmen dukung Prabowo, AHY pastikan hadiri pertemuan ketum KIM. nun  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/jlTn0RCsqm",0.0,0,0.0,0.0,in,560467737,1.7355107672425103e+18,APhontiP,https://twitter.com/APhontiP/status/1735510767242510438,Capres
270,Fri Dec 15 04:03:00 +0000 2023,1.7355107470553457e+18,"Elektabilitas Kian Meningkat, AHY Optimis Prabowo-Gibran Bisa Menang di Pilpres 2024. w`v  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/VnM9SwQl3R",0.0,0,0.0,0.0,in,560467737,1.7355107470553457e+18,APhontiP,https://twitter.com/APhontiP/status/1735510747055345771,Capres
271,Fri Dec 15 04:02:58 +0000 2023,1.7355107362255995e+18,"AHY: Jika Prabowo-Gibran Menang, Demokrat Akan Masuk Kembali ke Pemerintahan. ayd  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/UckpvCr2tz",0.0,0,0.0,0.0,in,560467737,1.7355107362255995e+18,APhontiP,https://twitter.com/APhontiP/status/1735510736225599569,Capres
272,Fri Dec 15 04:02:55 +0000 2023,1.7355107253330417e+18,"SBY: Pak Prabowo Tak Sendirian, Demokrat Akan Terus Bersama. lwn  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/NNkW53YZbO",0.0,0,0.0,0.0,in,560467737,1.7355107253330417e+18,APhontiP,https://twitter.com/APhontiP/status/1735510725333041566,Capres
273,Fri Dec 15 04:02:53 +0000 2023,1.7355107160551877e+18,"@PartaiSocmed @aniesbaswedan @prabowo lho med, kok diem² bae, ini gimana kelanjutannya, editan apa bukan videonya? klo ada masalah itu diselesaikan, bukan ditinggalkan begini aja med lemed, ga tanggung jawab 🙊😆",0.0,0,0.0,0.0,in,812196831920787456,1.7352168641529815e+18,kingsuropati11,https://twitter.com/kingsuropati11/status/1735510716055187647,Capres
274,Fri Dec 15 04:02:53 +0000 2023,1.7355107154050542e+18,"Hasil Survei Prabowo-Gibran Moncer, AHY Yakin Menang di Putaran Pertama. hva  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/qylGKH2f7D",0.0,0,0.0,0.0,in,560467737,1.7355107154050542e+18,APhontiP,https://twitter.com/APhontiP/status/1735510715405054141,Capres
275,Fri Dec 15 04:02:52 +0000 2023,1.7355107111646495e+18,@mimih6mei @abby6mei @abbynfam @bengkeldodo @alextham878 @gtobing2903 @yosephrosario_ @digifeeder @Raden_Wijaya008 @rojeoz @th_sitie Pesan dari pak Prabowo ini harus terus kita lakukan,0.0,0,0.0,0.0,in,1674804276160520192,1.7352397368628762e+18,GarudaNegaraku,https://twitter.com/GarudaNegaraku/status/1735510711164649843,Capres
276,Fri Dec 15 04:02:50 +0000 2023,1.7355107040426888e+18,AHY: Prabowo Adalah Pemimpin Pemersatu Bangsa.. sp`  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/2DCMEaEpTy,0.0,0,0.0,0.0,in,560467737,1.7355107040426888e+18,APhontiP,https://twitter.com/APhontiP/status/1735510704042688708,Capres
277,Fri Dec 15 04:02:48 +0000 2023,1.7355106927977764e+18,"Elektabilitas Tembus 45 persen, AHY: Prabowo Bisa Menang Satu Putaran. `ze  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/A7xn6KbjuW",0.0,0,0.0,0.0,in,560467737,1.7355106927977764e+18,APhontiP,https://twitter.com/APhontiP/status/1735510692797776381,Capres
278,Fri Dec 15 04:02:46 +0000 2023,1.735510687592665e+18,"@Minietweets_ Otakmu ngaur bro,Tdk ada bukti yg memberatkan,penyidik kpk sudah bicara,seharusnya Prabowo yg diadilin karena penculikan dan menghilangkan aktivis 13 orang sampai sekarang belum kembali,mana yg paling berat.",0.0,0,0.0,0.0,in,1715158844639514624,1.7354321292098524e+18,JuneslyPan69244,https://twitter.com/JuneslyPan69244/status/1735510687592665306,Capres
279,Fri Dec 15 04:02:44 +0000 2023,1.735510679220867e+18,"@dhemit_is_back @dhemith_01 Pendukung dan pemilih itu beda. 2019 anak saya yg 11 thn pendukung Prabowo, yg 6 thn pendukung Jokowi. Tp jelas mrk bukan pemilih krn blm cukup umur. Jd bisa saja Harun itu emang pendukung Prabowo saat itu",0.0,0,0.0,1.0,in,59916283,1.7355063684745175e+18,Kang_eNeS,https://twitter.com/Kang_eNeS/status/1735510679220867252,Capres
280,Fri Dec 15 04:02:40 +0000 2023,1.7355106616299318e+18,"Prabowo Sindir Anies Baswedan: APBD Paling Besar, Tapi Kok Mas Anies Gagal Memimpin Jakarta!  Gacoan | Anies | gempa | Daesang | Pagii | BATTER UP 100M VIEWS | pilihan terbaik | #SUHOinAAA | #NightHasComeEp8 | #NCTDREAMxSALMASALSABIL https://t.co/68t7N26QZJ",0.0,1,1.0,1.0,in,1648500391741632515,1.7355106616299318e+18,aryaawiigunaa,https://twitter.com/aryaawiigunaa/status/1735510661629931741,Capres
281,Fri Dec 15 04:02:34 +0000 2023,1.7355106359943089e+18,@Kimberley_2024 Nama: Prabowo Subianto Usia: 72 tahun Jabatan: Mentri Pertahanan Republik Indonesia Kelakuan: Anak TK (4 tahun)  Awokwokwok  (*gambar diambil dari Debat resmi KPU) https://t.co/xS73FineEd,0.0,0,0.0,0.0,in,1722513448142270464,1.735367725936198e+18,TraderDhan27089,https://twitter.com/TraderDhan27089/status/1735510635994308987,Capres
282,Fri Dec 15 04:02:33 +0000 2023,1.7355106316197396e+18,"@yuliaaanidiya_ Billy Mambrasar puji sikap Prabowo soal isu HAM di Papua, keren! dekade08",0.0,0,0.0,0.0,in,1652181039043985408,1.735471222564209e+18,novilahamidah16,https://twitter.com/novilahamidah16/status/1735510631619739750,Capres
283,Fri Dec 15 04:02:32 +0000 2023,1.7355106260538122e+18,@Nalar_Politik @PartaiSocmed @aniesbaswedan @prabowo @kompascom Dlu ga gini amat dah akun 🥴,0.0,0,0.0,0.0,in,1176834137660915712,1.7352168641529815e+18,Fajrialfarsy,https://twitter.com/Fajrialfarsy/status/1735510626053812317,Capres
284,Fri Dec 15 04:02:32 +0000 2023,1.735510625831502e+18,"@andre_rosiade Janji sdh tdk ditunaikan tdk nyapres selama masa @aniesbaswedan jabat Gub. DKI kalau sdh selesai ya selesailah janjinya (mission accomplished). Smp kpn pak Anies boleh nyapres kl tiap priode @prabowo kalah² terus &amp  nyapres² terus? Etika koyol, tau!",0.0,0,0.0,0.0,in,90842269,1.735204525517177e+18,t0d1_cool,https://twitter.com/t0d1_cool/status/1735510625831501990,Capres
285,Fri Dec 15 04:02:30 +0000 2023,1.7355106195064753e+18,"@yuliaaanidiya_ Event hari ini asik banget, ada Prabowo, SBY, Djoko Suyanto, sama Sutanto dari Alumni Akabri 1970-1973! dekade08",0.0,0,0.0,0.0,in,1684314253598285828,1.735471222564209e+18,AAdevicha2,https://twitter.com/AAdevicha2/status/1735510619506475225,Capres
286,Fri Dec 15 04:02:30 +0000 2023,1.7355106187515988e+18,"@Paltiwest Elu itu kan bukan pendukung pak Jokowi, tp pembenci pak Prabowo yg jadi buzzer mendukung pak Jokowi, beda dengan pendukung pak Jokowi karena mmg suka sama pak Jokowi..",0.0,0,0.0,0.0,in,1716605475620585472,1.735493413267706e+18,danzcow2,https://twitter.com/danzcow2/status/1735510618751598731,Capres
287,Fri Dec 15 04:02:25 +0000 2023,1.7355105996213007e+18,"@99propaganda @aniesbaswedan @prabowo Prabowo yang dulu bukanlah Prabowo yang sekarang, peristiwa 2019 telah ia lupakan begitu saja demi jabatan MenHan.... Dan kini kami telah mendapatkan sosok pengganti Prabowo yang lebih cerdas dan berpihak terhadap rakyat. #salamwaras #AMINIndonesiaLebihBaik",0.0,0,1.0,0.0,in,1422679278320164865,1.735156547586802e+18,soleh_cahyono,https://twitter.com/soleh_cahyono/status/1735510599621300720,Capres
288,Fri Dec 15 04:02:25 +0000 2023,1.7355105975954396e+18,AHY Tegaskan Demokrat Siap Kampanye Bareng Prabowo-Gibran. yvx  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/XgNmBCkA2y,0.0,0,0.0,0.0,in,560467737,1.7355105975954396e+18,APhontiP,https://twitter.com/APhontiP/status/1735510597595439595,Capres
289,Fri Dec 15 04:02:24 +0000 2023,1.7355105946721116e+18,@adri_7i @EllyKoro Bahasa Template Gibran dan Prabowo ketika tidak ada argumentasi dipakai juga oleh Buzzer nya 😆,0.0,0,0.0,1.0,in,1593903075705516033,1.7352731758634972e+18,ned_cromagnon,https://twitter.com/ned_cromagnon/status/1735510594672111711,Capres
290,Fri Dec 15 04:02:24 +0000 2023,1.735510594311295e+18,"@yuliaaanidiya_ Prabowo pesan: Taruna/taruni Akmil, prestasi senior adalah bahan bakar semangat kalian! dekade08",0.0,0,0.0,0.0,in,1678417771342774273,1.735471222564209e+18,dewi_agustikaa,https://twitter.com/dewi_agustikaa/status/1735510594311294989,Capres
291,Fri Dec 15 04:02:23 +0000 2023,1.7355105899911992e+18,@andre_rosiade Tegakkan tegakkan HAM mulu lah gimana pak prabowo aja pelanggar HAM berat sampe ditolak negara negara asing @Bknak2  Menolak Lupa,0.0,0,0.0,0.0,in,1712784332891525120,1.7340217175705152e+18,SuciPermaaat,https://twitter.com/SuciPermaaat/status/1735510589991199105,Capres
292,Fri Dec 15 04:02:20 +0000 2023,1.7355105783185083e+18,SBY Instruksikan Kader Demokrat Menangkan Prabowo-Gibran. tfc  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/xCFCMHnftr,0.0,0,0.0,0.0,in,560467737,1.7355105783185083e+18,APhontiP,https://twitter.com/APhontiP/status/1735510578318508380,Capres
293,Fri Dec 15 04:02:19 +0000 2023,1.7355105743254776e+18,@glrhn parah ni prabowo https://t.co/fbDyKL68vz,0.0,0,0.0,1.0,in,1348621977343332354,1.735291473657242e+18,pisanell0,https://twitter.com/pisanell0/status/1735510574325477646,Capres
294,Fri Dec 15 04:02:18 +0000 2023,1.7355105690029015e+18,"@yuliaaanidiya_ Event hari ini seru abis, ada Prabowo, SBY, Djoko Suyanto, sama Sutanto dari Alumni Akabri 1970-1973! dekade08",0.0,0,0.0,0.0,in,1679766190766559232,1.735471222564209e+18,NazwaCantikaa,https://twitter.com/NazwaCantikaa/status/1735510569002901504,Capres
295,Fri Dec 15 04:02:15 +0000 2023,1.7355105565248883e+18,"@ch_chotimah2 Buni yani mengatakan yang memotong video pidato Ahok adalah tim cybernya Prabowo. Jadi ketimbang Anies yg tak punya masa, maka yg lebih bertanggungjawab seharusnya Prabowo yg menggerakan kelompok brutal 212...",0.0,0,0.0,1.0,in,1333338628383068161,1.7352169628323515e+18,DylanBr03197352,https://twitter.com/DylanBr03197352/status/1735510556524888381,Capres
296,Fri Dec 15 04:02:12 +0000 2023,1.7355105431743985e+18,"@mimih6mei @abby6mei @abbynfam @bengkeldodo @alextham878 @gtobing2903 @yosephrosario_ @digifeeder @Raden_Wijaya008 @rojeoz @th_sitie pak Prabowo emg paling tulus sih, jd makn yakin all in Prabowo Gibran🥹🥹",0.0,0,0.0,0.0,in,1678707818856349696,1.7352397368628762e+18,syakiraaq,https://twitter.com/syakiraaq/status/1735510543174398381,Capres
297,Fri Dec 15 04:02:12 +0000 2023,1.7355105422181297e+18,@andre_rosiade Prabowo ini kebanyakan di dalam rumah makanya gak tau masalah @bimmmmma  Menolak Lupa,0.0,0,0.0,0.0,in,1712755573048201216,1.7340217175705152e+18,bellaoktavv,https://twitter.com/bellaoktavv/status/1735510542218129541,Capres
298,Fri Dec 15 04:02:10 +0000 2023,1.735510535423337e+18,"Prabowo Sindir Anies Baswedan: APBD Paling Besar, Tapi Kok Mas Anies Gagal Memimpin Jakarta!  Gacoan | Anies | gempa | Daesang | Pagii | BATTER UP 100M VIEWS | pilihan terbaik | #SUHOinAAA | #NightHasComeEp8 | #NCTDREAMxSALMASALSABIL https://t.co/Lbvw4f00d9",0.0,1,1.0,1.0,in,1648498308527304712,1.735510535423337e+18,bagasangkas,https://twitter.com/bagasangkas/status/1735510535423336919,Capres
299,Fri Dec 15 04:02:09 +0000 2023,1.735510529475801e+18,Prabowo nih nampak banyak guna emosi masa debat and tryin to be personal. Kata rakyat akan hukum kalau dia salah tadbir lah apa lah tapi tak jawab pon apa calon lain tanya 🤣,0.0,0,0.0,0.0,in,897660313092333568,1.735510529475801e+18,hoikolhokim,https://twitter.com/hoikolhokim/status/1735510529475801413,Capres
300,Fri Dec 15 04:02:08 +0000 2023,1.7355105272444111e+18,AHY: Prabowo Pemimpin yang Memperhatikan Rakyat Kecil. zxy  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/GD6r9PbAWk,0.0,0,0.0,0.0,in,560467737,1.7355105272444111e+18,APhontiP,https://twitter.com/APhontiP/status/1735510527244411111,Capres
301,Fri Dec 15 04:02:06 +0000 2023,1.7355105202105513e+18,Adik prabowo sebut korupsi di kemenhan sangat gila https://t.co/M4I4Mtanxe,0.0,0,0.0,0.0,in,85091572,1.7355105202105513e+18,jevs_07yahoocom,https://twitter.com/jevs_07yahoocom/status/1735510520210551224,Capres
302,Fri Dec 15 04:02:06 +0000 2023,1.7355105172619884e+18,"Bersama pak @prabowo mas @agusyudhoyono silaturahmi dengan kyai, ulama &amp  santri di Ponpes Miftahul Huda, Tasikmalaya.. hfn  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/3MBpX0DYTC",0.0,0,0.0,0.0,in,560467737,1.7355105172619884e+18,APhontiP,https://twitter.com/APhontiP/status/1735510517261988249,Capres
303,Fri Dec 15 04:02:01 +0000 2023,1.7355104979639916e+18,"@tribunnews Sdhlah itu sdh berlalu bukti anda termakan ego sendiri, pak prabowo jg ndk permasalahkan ko. Skrg jalani kontestasi nya dgn baik",0.0,0,0.0,0.0,in,980265671123640320,1.7355000601280927e+18,Erick374584,https://twitter.com/Erick374584/status/1735510497963991519,Capres
304,Fri Dec 15 04:02:01 +0000 2023,1.7355104965043448e+18,"Elektabilitas Prabowo-Gibran Selalu Unggul, AHY: Jangan sampai Kita Sudah Merasa Menang. sxh  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/yTQQbnNyX3",0.0,0,0.0,0.0,in,560467737,1.7355104965043448e+18,APhontiP,https://twitter.com/APhontiP/status/1735510496504344716,Capres
305,Fri Dec 15 04:01:55 +0000 2023,1.7355104721857702e+18,@PorosHalangID jir strikernya Prabowo,0.0,0,0.0,0.0,in,82776687,1.7354792333116544e+18,damajendra,https://twitter.com/damajendra/status/1735510472185770211,Capres
306,Fri Dec 15 04:01:53 +0000 2023,1.7355104628282985e+18,"@bengkeldodo 2019 emank pemilu yg paling ngeri2 sedap,cebong kampret bertebaran dimana2. Sampai hasil pemilu jg ditolakkan. Demo besar2an. Nah aku rasa pak jokowi tuh ngajak prabowo supaya lebih calm n down, tetep terjalin persatuan dan kesatuan Mau mengakhiri cebong kampret dan berhasil.",0.0,0,0.0,0.0,in,1357957356626169862,1.7351584260268856e+18,Defin79695427,https://twitter.com/Defin79695427/status/1735510462828298455,Capres
307,Fri Dec 15 04:01:53 +0000 2023,1.735510462106915e+18,"@VIVAcoid Org2 model kya gini udh pasti pendukung prabowo atau ganjar, gpp sih silahkan.",0.0,0,0.0,0.0,in,1659582654273163265,1.7353500760700849e+18,precioussh10508,https://twitter.com/precioussh10508/status/1735510462106914964,Capres
